,G_ID,T_ID,VS_T_ID,year,team_tot_error,P_HRA_RT,ER,steal_fail,tot_make_chane,ERR,CG_CK,P_WHIP_RT
28,20160405SKLT0,LT,SK,2016,0.6180555555555556,0.25338444464583326,4.770833333333333,0.4413793103448276,0.24255910987482615,0.5416666666666666,0.0125,1.464597715069444
29,20160405SKLT0,SK,LT,2016,0.6770833333333333,0.27652458686805553,4.965277777777778,0.6741573033707865,0.2501385041551247,0.7291666666666666,0.0125,1.7466744771597216
30,20160405SSKT0,KT,SS,2016,0.75,0.26866794256250004,5.298611111111111,0.4791666666666667,0.24751143395211192,0.7777777777777778,0.0125,1.7385061459583335
31,20160405SSKT0,SS,KT,2016,0.5208333333333333,0.3137970751875001,4.277777777777778,0.4807692307692308,0.26351162139456735,0.5694444444444444,0.0125,1.6518153143055554
32,20160405WOHH0,HH,WO,2016,0.7013888888888888,0.26606131494444446,5.215277777777778,0.59375,0.25535331905781583,0.6944444444444444,0.0125,1.8619975510347215
33,20160405WOHH0,WO,HH,2016,0.5104166666666667,0.28505894838888884,5.180555555555555,0.538961038961039,0.2537435338959978,0.5833333333333334,0.0125,1.7191103456597217
34,20160406NCOB0,OB,NC,2016,0.5173611111111112,0.25432915849999993,5.458333333333333,0.5294117647058824,0.22434497816593887,0.5069444444444444,0.0125,1.8510978825555553
35,20160406NCOB0,NC,OB,2016,0.6631944444444444,0.2427959419513888,5.881944444444445,0.41414141414141414,0.24422083220016316,0.5972222222222222,0.0125,1.9615268412222224
36,20160406SKLT0,LT,SK,2016,0.6180555555555556,0.25338444464583326,4.770833333333333,0.4413793103448276,0.24255910987482615,0.5416666666666666,0.0125,1.464597715069444
37,20160406SKLT0,SK,LT,2016,0.6770833333333333,0.27652458686805553,4.965277777777778,0.6741573033707865,0.2501385041551247,0.7291666666666666,0.0125,1.7466744771597216
38,20160406SSKT0,KT,SS,2016,0.75,0.26866794256250004,5.298611111111111,0.4791666666666667,0.24751143395211192,0.7777777777777778,0.0125,1.7385061459583335
39,20160406SSKT0,SS,KT,2016,0.5208333333333333,0.3137970751875001,4.277777777777778,0.4807692307692308,0.26351162139456735,0.5694444444444444,0.0125,1.6518153143055554
40,20160406WOHH0,HH,WO,2016,0.7013888888888888,0.26606131494444446,5.215277777777778,0.59375,0.25535331905781583,0.6944444444444444,0.0125,1.8619975510347215
41,20160406WOHH0,WO,HH,2016,0.5104166666666667,0.28505894838888884,5.180555555555555,0.538961038961039,0.2537435338959978,0.5833333333333334,0.0125,1.7191103456597217
42,20160407LGHT0,HT,LG,2016,0.6493055555555556,0.28236679407638887,5.013888888888889,0.49504950495049505,0.24477447744774478,0.6388888888888888,0.0125,1.6143619690416662
43,20160407LGHT0,LG,HT,2016,0.6527777777777778,0.2725641462222222,5.027777777777778,0.5785123966942148,0.2509716823986674,0.6041666666666666,0.0125,1.6466869357430554
44,20160407NCOB0,OB,NC,2016,0.5173611111111112,0.25432915849999993,5.458333333333333,0.5294117647058824,0.22434497816593887,0.5069444444444444,0.0125,1.8510978825555553
45,20160407NCOB0,NC,OB,2016,0.6631944444444444,0.2427959419513888,5.881944444444445,0.41414141414141414,0.24422083220016316,0.5972222222222222,0.0125,1.9615268412222224
46,20160407SKLT0,LT,SK,2016,0.6180555555555556,0.25338444464583326,4.770833333333333,0.4413793103448276,0.24255910987482615,0.5416666666666666,0.0125,1.464597715069444
47,20160407SKLT0,SK,LT,2016,0.6770833333333333,0.27652458686805553,4.965277777777778,0.6741573033707865,0.2501385041551247,0.7291666666666666,0.0125,1.7466744771597216
48,20160407SSKT0,KT,SS,2016,0.75,0.26866794256250004,5.298611111111111,0.4791666666666667,0.24751143395211192,0.7777777777777778,0.0125,1.7385061459583335
49,20160407SSKT0,SS,KT,2016,0.5208333333333333,0.3137970751875001,4.277777777777778,0.4807692307692308,0.26351162139456735,0.5694444444444444,0.0125,1.6518153143055554
50,20160407WOHH0,HH,WO,2016,0.7013888888888888,0.26606131494444446,5.215277777777778,0.59375,0.25535331905781583,0.6944444444444444,0.0125,1.8619975510347215
51,20160407WOHH0,WO,HH,2016,0.5104166666666667,0.28505894838888884,5.180555555555555,0.538961038961039,0.2537435338959978,0.5833333333333334,0.0125,1.7191103456597217
52,20160408HHNC0,NC,HH,2016,0.6631944444444444,0.28505894838888884,5.180555555555555,0.41414141414141414,0.2537435338959978,0.5972222222222222,0.0125,1.7191103456597217
53,20160408HHNC0,HH,NC,2016,0.7013888888888888,0.25432915849999993,5.458333333333333,0.59375,0.22434497816593887,0.6944444444444444,0.0125,1.8510978825555553
54,20160408HTKT0,KT,HT,2016,0.75,0.2725641462222222,5.027777777777778,0.4791666666666667,0.2509716823986674,0.7777777777777778,0.0125,1.6466869357430554
55,20160408HTKT0,HT,KT,2016,0.6493055555555556,0.3137970751875001,4.277777777777778,0.49504950495049505,0.26351162139456735,0.6388888888888888,0.0125,1.6518153143055554
56,20160408LGSK0,SK,LG,2016,0.6770833333333333,0.28236679407638887,5.013888888888889,0.6741573033707865,0.24477447744774478,0.7291666666666666,0.0125,1.6143619690416662
57,20160408LGSK0,LG,SK,2016,0.6527777777777778,0.25338444464583326,4.770833333333333,0.5785123966942148,0.24255910987482615,0.6041666666666666,0.0125,1.464597715069444
58,20160408SSLT0,LT,SS,2016,0.6180555555555556,0.26866794256250004,5.298611111111111,0.4413793103448276,0.24751143395211192,0.5416666666666666,0.0125,1.7385061459583335
59,20160408SSLT0,SS,LT,2016,0.5208333333333333,0.27652458686805553,4.965277777777778,0.4807692307692308,0.2501385041551247,0.5694444444444444,0.0125,1.7466744771597216
60,20160408WOOB0,OB,WO,2016,0.5173611111111112,0.26606131494444446,5.215277777777778,0.5294117647058824,0.25535331905781583,0.5069444444444444,0.0125,1.8619975510347215
61,20160408WOOB0,WO,OB,2016,0.5104166666666667,0.2427959419513888,5.881944444444445,0.538961038961039,0.24422083220016316,0.5833333333333334,0.0125,1.9615268412222224
62,20160409HHNC0,NC,HH,2016,0.6631944444444444,0.28505894838888884,5.180555555555555,0.41414141414141414,0.2537435338959978,0.5972222222222222,0.0125,1.7191103456597217
63,20160409HHNC0,HH,NC,2016,0.7013888888888888,0.25432915849999993,5.458333333333333,0.59375,0.22434497816593887,0.6944444444444444,0.0125,1.8510978825555553
64,20160409HTKT0,KT,HT,2016,0.75,0.2725641462222222,5.027777777777778,0.4791666666666667,0.2509716823986674,0.7777777777777778,0.0125,1.6466869357430554
65,20160409HTKT0,HT,KT,2016,0.6493055555555556,0.3137970751875001,4.277777777777778,0.49504950495049505,0.26351162139456735,0.6388888888888888,0.0125,1.6518153143055554
66,20160409LGSK0,SK,LG,2016,0.6770833333333333,0.28236679407638887,5.013888888888889,0.6741573033707865,0.24477447744774478,0.7291666666666666,0.0125,1.6143619690416662
67,20160409LGSK0,LG,SK,2016,0.6527777777777778,0.25338444464583326,4.770833333333333,0.5785123966942148,0.24255910987482615,0.6041666666666666,0.0125,1.464597715069444
68,20160409SSLT0,LT,SS,2016,0.6180555555555556,0.26866794256250004,5.298611111111111,0.4413793103448276,0.24751143395211192,0.5416666666666666,0.0125,1.7385061459583335
69,20160409SSLT0,SS,LT,2016,0.5208333333333333,0.27652458686805553,4.965277777777778,0.4807692307692308,0.2501385041551247,0.5694444444444444,0.0125,1.7466744771597216
70,20160409WOOB0,OB,WO,2016,0.5173611111111112,0.26606131494444446,5.215277777777778,0.5294117647058824,0.25535331905781583,0.5069444444444444,0.0125,1.8619975510347215
71,20160409WOOB0,WO,OB,2016,0.5104166666666667,0.2427959419513888,5.881944444444445,0.538961038961039,0.24422083220016316,0.5833333333333334,0.0125,1.9615268412222224
72,20160410HHNC0,NC,HH,2016,0.6631944444444444,0.28505894838888884,5.180555555555555,0.41414141414141414,0.2537435338959978,0.5972222222222222,0.0125,1.7191103456597217
73,20160410HHNC0,HH,NC,2016,0.7013888888888888,0.25432915849999993,5.458333333333333,0.59375,0.22434497816593887,0.6944444444444444,0.0125,1.8510978825555553
74,20160410HTKT0,KT,HT,2016,0.75,0.2725641462222222,5.027777777777778,0.4791666666666667,0.2509716823986674,0.7777777777777778,0.0125,1.6466869357430554
75,20160410HTKT0,HT,KT,2016,0.6493055555555556,0.3137970751875001,4.277777777777778,0.49504950495049505,0.26351162139456735,0.6388888888888888,0.0125,1.6518153143055554
76,20160410LGSK0,SK,LG,2016,0.6770833333333333,0.28236679407638887,5.013888888888889,0.6741573033707865,0.24477447744774478,0.7291666666666666,0.0125,1.6143619690416662
77,20160410LGSK0,LG,SK,2016,0.6527777777777778,0.25338444464583326,4.770833333333333,0.5785123966942148,0.24255910987482615,0.6041666666666666,0.0125,1.464597715069444
78,20160410SSLT0,LT,SS,2016,0.6180555555555556,0.26866794256250004,5.298611111111111,0.4413793103448276,0.24751143395211192,0.5416666666666666,0.0125,1.7385061459583335
79,20160410SSLT0,SS,LT,2016,0.5208333333333333,0.27652458686805553,4.965277777777778,0.4807692307692308,0.2501385041551247,0.5694444444444444,0.0125,1.7466744771597216
80,20160410WOOB0,OB,WO,2016,0.5173611111111112,0.26606131494444446,5.215277777777778,0.5294117647058824,0.25535331905781583,0.5069444444444444,0.0125,1.8619975510347215
81,20160410WOOB0,WO,OB,2016,0.5104166666666667,0.2427959419513888,5.881944444444445,0.538961038961039,0.24422083220016316,0.5833333333333334,0.0125,1.9615268412222224
82,20160412HTSK0,SK,HT,2016,0.6770833333333333,0.2725641462222222,5.027777777777778,0.6741573033707865,0.2509716823986674,0.7291666666666666,0.0125,1.6466869357430554
83,20160412HTSK0,HT,SK,2016,0.6493055555555556,0.25338444464583326,4.770833333333333,0.49504950495049505,0.24255910987482615,0.6388888888888888,0.0125,1.464597715069444
84,20160412KTWO0,WO,KT,2016,0.5104166666666667,0.3137970751875001,4.277777777777778,0.538961038961039,0.26351162139456735,0.5833333333333334,0.0125,1.6518153143055554
85,20160412KTWO0,KT,WO,2016,0.75,0.26606131494444446,5.215277777777778,0.4791666666666667,0.25535331905781583,0.7777777777777778,0.0125,1.8619975510347215
86,20160412LTLG0,LG,LT,2016,0.6527777777777778,0.27652458686805553,4.965277777777778,0.5785123966942148,0.2501385041551247,0.6041666666666666,0.0125,1.7466744771597216
87,20160412LTLG0,LT,LG,2016,0.6180555555555556,0.28236679407638887,5.013888888888889,0.4413793103448276,0.24477447744774478,0.5416666666666666,0.0125,1.6143619690416662
88,20160412NCSS0,SS,NC,2016,0.5208333333333333,0.25432915849999993,5.458333333333333,0.4807692307692308,0.22434497816593887,0.5694444444444444,0.0125,1.8510978825555553
89,20160412NCSS0,NC,SS,2016,0.6631944444444444,0.26866794256250004,5.298611111111111,0.41414141414141414,0.24751143395211192,0.5972222222222222,0.0125,1.7385061459583335
90,20160412OBHH0,HH,OB,2016,0.7013888888888888,0.2427959419513888,5.881944444444445,0.59375,0.24422083220016316,0.6944444444444444,0.0125,1.9615268412222224
91,20160412OBHH0,OB,HH,2016,0.5173611111111112,0.28505894838888884,5.180555555555555,0.5294117647058824,0.2537435338959978,0.5069444444444444,0.0125,1.7191103456597217
92,20160413HTSK0,SK,HT,2016,0.6770833333333333,0.2725641462222222,5.027777777777778,0.6741573033707865,0.2509716823986674,0.7291666666666666,0.0125,1.6466869357430554
93,20160413HTSK0,HT,SK,2016,0.6493055555555556,0.25338444464583326,4.770833333333333,0.49504950495049505,0.24255910987482615,0.6388888888888888,0.0125,1.464597715069444
94,20160413KTWO0,WO,KT,2016,0.5104166666666667,0.3137970751875001,4.277777777777778,0.538961038961039,0.26351162139456735,0.5833333333333334,0.0125,1.6518153143055554
95,20160413KTWO0,KT,WO,2016,0.75,0.26606131494444446,5.215277777777778,0.4791666666666667,0.25535331905781583,0.7777777777777778,0.0125,1.8619975510347215
96,20160413LTLG0,LG,LT,2016,0.6527777777777778,0.27652458686805553,4.965277777777778,0.5785123966942148,0.2501385041551247,0.6041666666666666,0.0125,1.7466744771597216
97,20160413LTLG0,LT,LG,2016,0.6180555555555556,0.28236679407638887,5.013888888888889,0.4413793103448276,0.24477447744774478,0.5416666666666666,0.0125,1.6143619690416662
98,20160413NCSS0,SS,NC,2016,0.5208333333333333,0.25432915849999993,5.458333333333333,0.4807692307692308,0.22434497816593887,0.5694444444444444,0.0125,1.8510978825555553
99,20160413NCSS0,NC,SS,2016,0.6631944444444444,0.26866794256250004,5.298611111111111,0.41414141414141414,0.24751143395211192,0.5972222222222222,0.0125,1.7385061459583335
100,20160413OBHH0,HH,OB,2016,0.7013888888888888,0.2427959419513888,5.881944444444445,0.59375,0.24422083220016316,0.6944444444444444,0.0125,1.9615268412222224
101,20160413OBHH0,OB,HH,2016,0.5173611111111112,0.28505894838888884,5.180555555555555,0.5294117647058824,0.2537435338959978,0.5069444444444444,0.0125,1.7191103456597217
102,20160414HTSK0,SK,HT,2016,0.6770833333333333,0.2725641462222222,5.027777777777778,0.6741573033707865,0.2509716823986674,0.7291666666666666,0.0125,1.6466869357430554
103,20160414HTSK0,HT,SK,2016,0.6493055555555556,0.25338444464583326,4.770833333333333,0.49504950495049505,0.24255910987482615,0.6388888888888888,0.0125,1.464597715069444
104,20160414KTWO0,WO,KT,2016,0.5104166666666667,0.3137970751875001,4.277777777777778,0.538961038961039,0.26351162139456735,0.5833333333333334,0.0125,1.6518153143055554
105,20160414KTWO0,KT,WO,2016,0.75,0.26606131494444446,5.215277777777778,0.4791666666666667,0.25535331905781583,0.7777777777777778,0.0125,1.8619975510347215
106,20160414LTLG0,LG,LT,2016,0.6527777777777778,0.27652458686805553,4.965277777777778,0.5785123966942148,0.2501385041551247,0.6041666666666666,0.0125,1.7466744771597216
107,20160414LTLG0,LT,LG,2016,0.6180555555555556,0.28236679407638887,5.013888888888889,0.4413793103448276,0.24477447744774478,0.5416666666666666,0.0125,1.6143619690416662
108,20160414NCSS0,SS,NC,2016,0.5208333333333333,0.25432915849999993,5.458333333333333,0.4807692307692308,0.22434497816593887,0.5694444444444444,0.0125,1.8510978825555553
109,20160414NCSS0,NC,SS,2016,0.6631944444444444,0.26866794256250004,5.298611111111111,0.41414141414141414,0.24751143395211192,0.5972222222222222,0.0125,1.7385061459583335
110,20160414OBHH0,HH,OB,2016,0.7013888888888888,0.2427959419513888,5.881944444444445,0.59375,0.24422083220016316,0.6944444444444444,0.0125,1.9615268412222224
111,20160414OBHH0,OB,HH,2016,0.5173611111111112,0.28505894838888884,5.180555555555555,0.5294117647058824,0.2537435338959978,0.5069444444444444,0.0125,1.7191103456597217
112,20160415LGHH0,HH,LG,2016,0.7013888888888888,0.28236679407638887,5.013888888888889,0.59375,0.24477447744774478,0.6944444444444444,0.0125,1.6143619690416662
113,20160415LGHH0,LG,HH,2016,0.6527777777777778,0.28505894838888884,5.180555555555555,0.5785123966942148,0.2537435338959978,0.6041666666666666,0.0125,1.7191103456597217
114,20160415LTNC0,NC,LT,2016,0.6631944444444444,0.27652458686805553,4.965277777777778,0.41414141414141414,0.2501385041551247,0.5972222222222222,0.0125,1.7466744771597216
115,20160415LTNC0,LT,NC,2016,0.6180555555555556,0.25432915849999993,5.458333333333333,0.4413793103448276,0.22434497816593887,0.5416666666666666,0.0125,1.8510978825555553
116,20160415SKKT0,KT,SK,2016,0.75,0.25338444464583326,4.770833333333333,0.4791666666666667,0.24255910987482615,0.7777777777777778,0.0125,1.464597715069444
117,20160415SKKT0,SK,KT,2016,0.6770833333333333,0.3137970751875001,4.277777777777778,0.6741573033707865,0.26351162139456735,0.7291666666666666,0.0125,1.6518153143055554
118,20160415SSOB0,OB,SS,2016,0.5173611111111112,0.26866794256250004,5.298611111111111,0.5294117647058824,0.24751143395211192,0.5069444444444444,0.0125,1.7385061459583335
119,20160415SSOB0,SS,OB,2016,0.5208333333333333,0.2427959419513888,5.881944444444445,0.4807692307692308,0.24422083220016316,0.5694444444444444,0.0125,1.9615268412222224
120,20160415WOHT0,HT,WO,2016,0.6493055555555556,0.26606131494444446,5.215277777777778,0.49504950495049505,0.25535331905781583,0.6388888888888888,0.0125,1.8619975510347215
121,20160415WOHT0,WO,HT,2016,0.5104166666666667,0.2725641462222222,5.027777777777778,0.538961038961039,0.2509716823986674,0.5833333333333334,0.0125,1.6466869357430554
122,20160417LGHH0,HH,LG,2016,0.7013888888888888,0.28236679407638887,5.013888888888889,0.59375,0.24477447744774478,0.6944444444444444,0.0125,1.6143619690416662
123,20160417LGHH0,LG,HH,2016,0.6527777777777778,0.28505894838888884,5.180555555555555,0.5785123966942148,0.2537435338959978,0.6041666666666666,0.0125,1.7191103456597217
124,20160417LTNC0,NC,LT,2016,0.6631944444444444,0.27652458686805553,4.965277777777778,0.41414141414141414,0.2501385041551247,0.5972222222222222,0.0125,1.7466744771597216
125,20160417LTNC0,LT,NC,2016,0.6180555555555556,0.25432915849999993,5.458333333333333,0.4413793103448276,0.22434497816593887,0.5416666666666666,0.0125,1.8510978825555553
126,20160417SKKT0,KT,SK,2016,0.75,0.25338444464583326,4.770833333333333,0.4791666666666667,0.24255910987482615,0.7777777777777778,0.0125,1.464597715069444
127,20160417SKKT0,SK,KT,2016,0.6770833333333333,0.3137970751875001,4.277777777777778,0.6741573033707865,0.26351162139456735,0.7291666666666666,0.0125,1.6518153143055554
128,20160417SSOB0,OB,SS,2016,0.5173611111111112,0.26866794256250004,5.298611111111111,0.5294117647058824,0.24751143395211192,0.5069444444444444,0.0125,1.7385061459583335
129,20160417SSOB0,SS,OB,2016,0.5208333333333333,0.2427959419513888,5.881944444444445,0.4807692307692308,0.24422083220016316,0.5694444444444444,0.0125,1.9615268412222224
130,20160417WOHT0,HT,WO,2016,0.6493055555555556,0.26606131494444446,5.215277777777778,0.49504950495049505,0.25535331905781583,0.6388888888888888,0.0125,1.8619975510347215
131,20160417WOHT0,WO,HT,2016,0.5104166666666667,0.2725641462222222,5.027777777777778,0.538961038961039,0.2509716823986674,0.5833333333333334,0.0125,1.6466869357430554
132,20160419HHLT0,LT,HH,2016,0.6180555555555556,0.28505894838888884,5.180555555555555,0.4413793103448276,0.2537435338959978,0.5416666666666666,0.0125,1.7191103456597217
133,20160419HHLT0,HH,LT,2016,0.7013888888888888,0.27652458686805553,4.965277777777778,0.59375,0.2501385041551247,0.6944444444444444,0.0125,1.7466744771597216
134,20160419NCLG0,LG,NC,2016,0.6527777777777778,0.25432915849999993,5.458333333333333,0.5785123966942148,0.22434497816593887,0.6041666666666666,0.0125,1.8510978825555553
135,20160419NCLG0,NC,LG,2016,0.6631944444444444,0.28236679407638887,5.013888888888889,0.41414141414141414,0.24477447744774478,0.5972222222222222,0.0125,1.6143619690416662
136,20160419OBKT0,KT,OB,2016,0.75,0.2427959419513888,5.881944444444445,0.4791666666666667,0.24422083220016316,0.7777777777777778,0.0125,1.9615268412222224
137,20160419OBKT0,OB,KT,2016,0.5173611111111112,0.3137970751875001,4.277777777777778,0.5294117647058824,0.26351162139456735,0.5069444444444444,0.0125,1.6518153143055554
138,20160419SSHT0,HT,SS,2016,0.6493055555555556,0.26866794256250004,5.298611111111111,0.49504950495049505,0.24751143395211192,0.6388888888888888,0.0125,1.7385061459583335
139,20160419SSHT0,SS,HT,2016,0.5208333333333333,0.2725641462222222,5.027777777777778,0.4807692307692308,0.2509716823986674,0.5694444444444444,0.0125,1.6466869357430554
140,20160419WOSK0,SK,WO,2016,0.6770833333333333,0.26606131494444446,5.215277777777778,0.6741573033707865,0.25535331905781583,0.7291666666666666,0.0125,1.8619975510347215
141,20160419WOSK0,WO,SK,2016,0.5104166666666667,0.25338444464583326,4.770833333333333,0.538961038961039,0.24255910987482615,0.5833333333333334,0.0125,1.464597715069444
142,20160420HHLT0,LT,HH,2016,0.6180555555555556,0.28505894838888884,5.180555555555555,0.4413793103448276,0.2537435338959978,0.5416666666666666,0.0125,1.7191103456597217
143,20160420HHLT0,HH,LT,2016,0.7013888888888888,0.27652458686805553,4.965277777777778,0.59375,0.2501385041551247,0.6944444444444444,0.0125,1.7466744771597216
144,20160420NCLG0,LG,NC,2016,0.6527777777777778,0.25432915849999993,5.458333333333333,0.5785123966942148,0.22434497816593887,0.6041666666666666,0.0125,1.8510978825555553
145,20160420NCLG0,NC,LG,2016,0.6631944444444444,0.28236679407638887,5.013888888888889,0.41414141414141414,0.24477447744774478,0.5972222222222222,0.0125,1.6143619690416662
146,20160420OBKT0,KT,OB,2016,0.75,0.2427959419513888,5.881944444444445,0.4791666666666667,0.24422083220016316,0.7777777777777778,0.0125,1.9615268412222224
147,20160420OBKT0,OB,KT,2016,0.5173611111111112,0.3137970751875001,4.277777777777778,0.5294117647058824,0.26351162139456735,0.5069444444444444,0.0125,1.6518153143055554
148,20160420SSHT0,HT,SS,2016,0.6493055555555556,0.26866794256250004,5.298611111111111,0.49504950495049505,0.24751143395211192,0.6388888888888888,0.0125,1.7385061459583335
149,20160420SSHT0,SS,HT,2016,0.5208333333333333,0.2725641462222222,5.027777777777778,0.4807692307692308,0.2509716823986674,0.5694444444444444,0.0125,1.6466869357430554
150,20160420WOSK0,SK,WO,2016,0.6770833333333333,0.26606131494444446,5.215277777777778,0.6741573033707865,0.25535331905781583,0.7291666666666666,0.0125,1.8619975510347215
151,20160420WOSK0,WO,SK,2016,0.5104166666666667,0.25338444464583326,4.770833333333333,0.538961038961039,0.24255910987482615,0.5833333333333334,0.0125,1.464597715069444
152,20160421HHLT0,LT,HH,2016,0.6180555555555556,0.28505894838888884,5.180555555555555,0.4413793103448276,0.2537435338959978,0.5416666666666666,0.0125,1.7191103456597217
153,20160421HHLT0,HH,LT,2016,0.7013888888888888,0.27652458686805553,4.965277777777778,0.59375,0.2501385041551247,0.6944444444444444,0.0125,1.7466744771597216
154,20160421NCLG0,LG,NC,2016,0.6527777777777778,0.25432915849999993,5.458333333333333,0.5785123966942148,0.22434497816593887,0.6041666666666666,0.0125,1.8510978825555553
155,20160421NCLG0,NC,LG,2016,0.6631944444444444,0.28236679407638887,5.013888888888889,0.41414141414141414,0.24477447744774478,0.5972222222222222,0.0125,1.6143619690416662
156,20160421OBKT0,KT,OB,2016,0.75,0.2427959419513888,5.881944444444445,0.4791666666666667,0.24422083220016316,0.7777777777777778,0.0125,1.9615268412222224
157,20160421OBKT0,OB,KT,2016,0.5173611111111112,0.3137970751875001,4.277777777777778,0.5294117647058824,0.26351162139456735,0.5069444444444444,0.0125,1.6518153143055554
158,20160421SSHT0,HT,SS,2016,0.6493055555555556,0.26866794256250004,5.298611111111111,0.49504950495049505,0.24751143395211192,0.6388888888888888,0.0125,1.7385061459583335
159,20160421SSHT0,SS,HT,2016,0.5208333333333333,0.2725641462222222,5.027777777777778,0.4807692307692308,0.2509716823986674,0.5694444444444444,0.0125,1.6466869357430554
160,20160421WOSK0,SK,WO,2016,0.6770833333333333,0.26606131494444446,5.215277777777778,0.6741573033707865,0.25535331905781583,0.7291666666666666,0.0125,1.8619975510347215
